Season,Player,Team,Pos,name,GSIS_ID,name_orig,name_pos,name_pos_team
2013,Brice Butler,OAK,WR,Brice Butler,00-0030516,B.Butler,"Brice Butler, WR","Brice Butler, WR, OAK"
2013,Brittan Golden,ARI,WR,Brittan Golden,00-0029336,B.Golden,"Brittan Golden, WR","Brittan Golden, WR, ARI"
2013,Brock Osweiler,DEN,QB,Brock Osweiler,00-0029682,B.Osweiler,"Brock Osweiler, QB","Brock Osweiler, QB, DEN"
2013,Bruce Miller,SF,FB,Bruce Miller,00-0028149,B.Miller,"Bruce Miller, FB","Bruce Miller, FB, SF"
2013,Bryce Brown,PHI,RB,Bryce Brown,00-0029429,B.Brown,"Bryce Brown, RB","Bryce Brown, RB, PHI"
2013,C.J. Anderson,DEN,RB,C.J. Anderson,00-0029854,C.Anderson,"C.J. Anderson, RB","C.J. Anderson, RB, DEN"
2013,C.J. Spiller,BUF,RB,C.J. Spiller,00-0027861,C.Spiller,"C.J. Spiller, RB","C.J. Spiller, RB, BUF"
2013,Calvin Johnson,DET,WR,Calvin Johnson,00-0025389,C.Johnson,"Calvin Johnson, WR","Calvin Johnson, WR, DET"
2013,Cam Newton,CAR,QB,Cam Newton,00-0027939,C.Newton,"Cam Newton, QB","Cam Newton, QB, CAR"
2013,Carson Palmer,ARI,QB,Carson Palmer,00-0021429,C.Palmer,"Carson Palmer, QB","Carson Palmer, QB, ARI"
2013,Case Keenum,HOU,QB,Case Keenum,00-0028986,C.Keenum,"Case Keenum, QB","Case Keenum, QB, HOU"
2013,Cedric Peerman,CIN,RB,Cedric Peerman,00-0026932,C.Peerman,"Cedric Peerman, RB","Cedric Peerman, RB, CIN"
2013,Chad Hall,KC,WR,Chad Hall,00-0027188,C.Hall,"Chad Hall, WR","Chad Hall, WR, KC"
2013,Charles Clay,MIA,TE,Charles Clay,00-0028112,C.Clay,"Charles Clay, TE","Charles Clay, TE, MIA"
2013,Chase Coffman,ATL,TE,Chase Coffman,00-0027069,C.Coffman,"Chase Coffman, TE","Chase Coffman, TE, ATL"
2013,Chase Daniel,KC,QB,Chase Daniel,00-0026544,C.Daniel,"Chase Daniel, QB","Chase Daniel, QB, KC"
2013,Chase Ford,MIN,TE,Chase Ford,00-0029432,C.Ford,"Chase Ford, TE","Chase Ford, TE, MIN"
2013,Chris Gragg,BUF,TE,Chris Gragg,00-0030049,C.Gragg,"Chris Gragg, TE","Chris Gragg, TE, BUF"
2013,Chris Hogan,BUF,WR,Chris Hogan,00-0028237,C.Hogan,"Chris Hogan, WR","Chris Hogan, WR, BUF"
2013,Chris Ivory,NYJ,RB,Chris Ivory,00-0027531,C.Ivory,"Chris Ivory, RB","Chris Ivory, RB, NYJ"
2013,Chris Johnson,TEN,RB,Chris Johnson,00-0026164,C.Johnson,"Chris Johnson, RB","Chris Johnson, RB, TEN"
2013,Chris Ogbonnaya,CLE,RB,Chris Ogbonnaya,00-0027140,C.Ogbonnaya,"Chris Ogbonnaya, RB","Chris Ogbonnaya, RB, CLE"
2013,Chris Owusu,TB,WR,Chris Owusu,00-0028905,C.Owusu,"Chris Owusu, WR","Chris Owusu, WR, TB"
2013,Chris Polk,PHI,RB,Chris Polk,00-0029438,C.Polk,"Chris Polk, RB","Chris Polk, RB, PHI"
2013,Christian Ponder,MIN,QB,Christian Ponder,00-0027950,C.Ponder,"Christian Ponder, QB","Christian Ponder, QB, MIN"
2013,Christine Michael,SEA,RB,Christine Michael,00-0030432,C.Michael,"Christine Michael, RB","Christine Michael, RB, SEA"
2013,Clyde Gates,NYJ,WR,Clyde Gates,00-0028049,C.Gates,"Clyde Gates, WR","Clyde Gates, WR, NYJ"
2013,Coby Fleener,IND,TE,Coby Fleener,00-0029697,C.Fleener,"Coby Fleener, TE","Coby Fleener, TE, IND"
2013,Cole Beasley,DAL,WR,Cole Beasley,00-0029000,C.Beasley,"Cole Beasley, WR","Cole Beasley, WR, DAL"
2013,Colin Kaepernick,SF,QB,Colin Kaepernick,00-0027974,C.Kaepernick,"Colin Kaepernick, QB","Colin Kaepernick, QB, SF"
2013,Colt McCoy,SF,QB,Colt McCoy,00-0027688,C.McCoy,"Colt McCoy, QB","Colt McCoy, QB, SF"
2013,Cordarrelle Patterson,MIN,WR,Cordarrelle Patterson,00-0030578,C.Patterson,"Cordarrelle Patterson, WR","Cordarrelle Patterson, WR, MIN"
2013,Craig Stevens,TEN,TE,Craig Stevens,00-0026225,C.Stevens,"Craig Stevens, TE","Craig Stevens, TE, TEN"
2013,Curtis Painter,NYG,QB,Curtis Painter,00-0027134,C.Painter,"Curtis Painter, QB","Curtis Painter, QB, NYG"
2013,Cyrus Gray,KC,RB,Cyrus Gray,00-0029298,C.Gray,"Cyrus Gray, RB","Cyrus Gray, RB, KC"
2013,D.J. Williams,NE,TE,D.J. Williams,00-0028079,D.Williams,"D.J. Williams, TE","D.J. Williams, TE, NE"
2013,Da'Rel Scott,NYG,RB,Da'Rel Scott,00-0028159,D.Scott,"Da'Rel Scott, RB","Da'Rel Scott, RB, NYG"
2013,Da'Rick Rogers,IND,WR,Da'Rick Rogers,00-0030043,D.Rogers,"Da'Rick Rogers, WR","Da'Rick Rogers, WR, IND"
2013,Dallas Clark,BAL,TE,Dallas Clark,00-0022165,D.Clark,"Dallas Clark, TE","Dallas Clark, TE, BAL"
2013,Damaris Johnson,PHI,WR,Damaris Johnson,00-0029435,D.Johnson,"Damaris Johnson, WR","Damaris Johnson, WR, PHI"
2013,Damian Williams,TEN,WR,Damian Williams,00-0027893,D.Williams,"Damian Williams, WR","Damian Williams, WR, TEN"
2013,Dan Herron,IND,RB,Dan Herron,00-0029588,D.Herron,"Dan Herron, RB","Dan Herron, RB, IND"
2013,Dane Sanzenbacher,CIN,WR,Dane Sanzenbacher,00-0028352,D.Sanzenbacher,"Dane Sanzenbacher, WR","Dane Sanzenbacher, WR, CIN"
2013,Daniel Thomas,MIA,RB,Daniel Thomas,00-0028000,D.Thomas,"Daniel Thomas, RB","Daniel Thomas, RB, MIA"
2013,Danny Amendola,NE,WR,Danny Amendola,00-0026035,D.Amendola,"Danny Amendola, WR","Danny Amendola, WR, NE"
2013,Dante Rosario,CHI,TE,Dante Rosario,00-0025542,D.Rosario,"Dante Rosario, TE","Dante Rosario, TE, CHI"
2013,Darius Johnson,ATL,WR,Darius Johnson,00-0029778,D.Johnson,"Darius Johnson, WR","Darius Johnson, WR, ATL"
2013,Darrel Young,WAS,FB,Darrel Young,00-0026852,D.Young,"Darrel Young, FB","Darrel Young, FB, WAS"
2013,Darren McFadden,OAK,RB,Darren McFadden,00-0026144,D.McFadden,"Darren McFadden, RB","Darren McFadden, RB, OAK"
2013,Darren Sproles,NO,RB,Darren Sproles,00-0023564,D.Sproles,"Darren Sproles, RB","Darren Sproles, RB, NO"
2013,Darrius Heyward-Bey,IND,WR,Darrius Heyward-Bey,00-0026983,D.Heyward-Bey,"Darrius Heyward-Bey, WR","Darrius Heyward-Bey, WR, IND"
2013,David Johnson,PIT,TE,David Johnson,00-0026957,D.Johnson,"David Johnson, TE","David Johnson, TE, PIT"
2013,David Nelson,NYJ,WR,David Nelson,00-0027322,D.Nelson,"David Nelson, WR","David Nelson, WR, NYJ"
2013,David Paulson,PIT,TE,David Paulson,00-0029218,D.Paulson,"David Paulson, TE","David Paulson, TE, PIT"
2013,David Reed,IND,WR,David Reed,00-0027755,D.Reed,"David Reed, WR","David Reed, WR, IND"
2013,David Wilson,NYG,RB,David Wilson,00-0029251,D.Wilson,"David Wilson, RB","David Wilson, RB, NYG"
2013,Davone Bess,CLE,WR,Davone Bess,00-0026000,D.Bess,"Davone Bess, WR","Davone Bess, WR, CLE"
2013,DeAndre Hopkins,HOU,WR,DeAndre Hopkins,00-0030564,D.Hopkins,"DeAndre Hopkins, WR","DeAndre Hopkins, WR, HOU"
2013,DeAngelo Williams,CAR,RB,DeAngelo Williams,00-0024242,D.Williams,"DeAngelo Williams, RB","DeAngelo Williams, RB, CAR"
2013,Deji Karim,HOU,RB,Deji Karim,00-0027779,D.Karim,"Deji Karim, RB","Deji Karim, RB, HOU"
2013,Delanie Walker,TEN,TE,Delanie Walker,00-0024389,D.Walker,"Delanie Walker, TE","Delanie Walker, TE, TEN"
2013,DeMarco Murray,DAL,RB,DeMarco Murray,00-0028009,D.Murray,"DeMarco Murray, RB","DeMarco Murray, RB, DAL"
2013,Demaryius Thomas,DEN,WR,Demaryius Thomas,00-0027874,D.Thomas,"Demaryius Thomas, WR","Demaryius Thomas, WR, DEN"
2013,Denarius Moore,OAK,WR,Denarius Moore,00-0028086,D.Moore,"Denarius Moore, WR","Denarius Moore, WR, OAK"
2013,Dennis Johnson,HOU,RB,Dennis Johnson,00-0030236,D.Johnson,"Dennis Johnson, RB","Dennis Johnson, RB, HOU"
2013,Dennis Pitta,BAL,TE,Dennis Pitta,00-0027714,D.Pitta,"Dennis Pitta, TE","Dennis Pitta, TE, BAL"
2013,Deonte Thompson,BAL,WR,Deonte Thompson,00-0029388,D.Thompson,"Deonte Thompson, WR","Deonte Thompson, WR, BAL"
2013,Derek Moye,PIT,WR,Derek Moye,00-0029108,D.Moye,"Derek Moye, WR","Derek Moye, WR, PIT"
2013,Derrick Coleman,SEA,FB,Derrick Coleman,00-0029068,D.Coleman,"Derrick Coleman, FB","Derrick Coleman, FB, SEA"
2013,DeSean Jackson,PHI,WR,DeSean Jackson,00-0026189,D.Jackson,"DeSean Jackson, WR","DeSean Jackson, WR, PHI"
2013,DeVier Posey,HOU,WR,DeVier Posey,00-0029673,D.Posey,"DeVier Posey, WR","DeVier Posey, WR, HOU"
2013,Dexter McCluster,KC,WR,Dexter McCluster,00-0027651,D.McCluster,"Dexter McCluster, WR","Dexter McCluster, WR, KC"
2013,Dez Bryant,DAL,WR,Dez Bryant,00-0027902,D.Bryant,"Dez Bryant, WR","Dez Bryant, WR, DAL"
2013,Dion Sims,MIA,TE,Dion Sims,00-0030422,D.Sims,"Dion Sims, TE","Dion Sims, TE, MIA"
2013,Domenik Hixon,CAR,WR,Domenik Hixon,00-0024345,D.Hixon,"Domenik Hixon, WR","Domenik Hixon, WR, CAR"
2013,Dominique Davis,ATL,QB,Dominique Davis,00-0028863,D.Davis,"Dominique Davis, QB","Dominique Davis, QB, ATL"
2013,Donald Brown,IND,RB,Donald Brown,00-0027003,D.Brown,"Donald Brown, RB","Donald Brown, RB, IND"
2013,Donnie Avery,KC,WR,Donnie Avery,00-0026173,D.Avery,"Donnie Avery, WR","Donnie Avery, WR, KC"
2013,Dorin Dickerson,DET,WR,Dorin Dickerson,00-0027819,D.Dickerson,"Dorin Dickerson, WR","Dorin Dickerson, WR, DET"
2013,Doug Baldwin,SEA,WR,Doug Baldwin,00-0028434,D.Baldwin,"Doug Baldwin, WR","Doug Baldwin, WR, SEA"
2013,Doug Martin,TB,RB,Doug Martin,00-0029613,D.Martin,"Doug Martin, RB","Doug Martin, RB, TB"
2013,Drew Brees,NO,QB,Drew Brees,00-0020531,D.Brees,"Drew Brees, QB","Drew Brees, QB, NO"
2013,Drew Davis,ATL,WR,Drew Davis,00-0028307,D.Davis,"Drew Davis, WR","Drew Davis, WR, ATL"
2013,Dwayne Allen,IND,TE,Dwayne Allen,00-0029689,D.Allen,"Dwayne Allen, TE","Dwayne Allen, TE, IND"
2013,Dwayne Bowe,KC,WR,Dwayne Bowe,00-0025410,D.Bowe,"Dwayne Bowe, WR","Dwayne Bowe, WR, KC"
2013,Dwayne Harris,DAL,WR,Dwayne Harris,00-0028114,D.Harris,"Dwayne Harris, WR","Dwayne Harris, WR, DAL"
2013,Earl Bennett,CHI,WR,Earl Bennett,00-0026210,E.Bennett,"Earl Bennett, WR","Earl Bennett, WR, CHI"
2013,Ed Dickson,BAL,TE,Ed Dickson,00-0027675,E.Dickson,"Ed Dickson, TE","Ed Dickson, TE, BAL"
2013,Eddie Lacy,GB,RB,Eddie Lacy,00-0030485,E.Lacy,"Eddie Lacy, RB","Eddie Lacy, RB, GB"
2013,Edwin Baker,CLE,RB,Edwin Baker,00-0029317,E.Baker,"Edwin Baker, RB","Edwin Baker, RB, CLE"
2013,EJ Manuel,BUF,QB,EJ Manuel,00-0030526,E.Manuel,"EJ Manuel, QB","EJ Manuel, QB, BUF"
2013,Eli Manning,NYG,QB,Eli Manning,00-0022803,E.Manning,"Eli Manning, QB","Eli Manning, QB, NYG"
2013,Emmanuel Sanders,PIT,WR,Emmanuel Sanders,00-0027685,E.Sanders,"Emmanuel Sanders, WR","Emmanuel Sanders, WR, PIT"
2013,Eric Decker,DEN,WR,Eric Decker,00-0027690,E.Decker,"Eric Decker, WR","Eric Decker, WR, DEN"
2013,Eric Page,TB,WR,Eric Page,00-0029098,E.Page,"Eric Page, WR","Eric Page, WR, TB"
2013,Eric Weems,CHI,WR,Eric Weems,00-0024535,E.Weems,"Eric Weems, WR","Eric Weems, WR, CHI"
2013,Evan Rodriguez,BUF,TE,Evan Rodriguez,00-0029276,E.Rodriguez,"Evan Rodriguez, TE","Evan Rodriguez, TE, BUF"
2013,Evan Royster,WAS,RB,Evan Royster,00-0028115,E.Royster,"Evan Royster, RB","Evan Royster, RB, WAS"
2013,Felix Jones,PIT,RB,Felix Jones,00-0026162,F.Jones,"Felix Jones, RB","Felix Jones, RB, PIT"
2013,Fozzy Whittaker,CLE,RB,Fozzy Whittaker,00-0029731,F.Whittaker,"Fozzy Whittaker, RB","Fozzy Whittaker, RB, CLE"
2013,Frank Gore,SF,RB,Frank Gore,00-0023500,F.Gore,"Frank Gore, RB","Frank Gore, RB, SF"
2013,Frank Summers,BUF,FB,Frank Summers,00-0026926,F.Summers,"Frank Summers, FB","Frank Summers, FB, BUF"
2013,Fred Davis,WAS,TE,Fred Davis,00-0026188,F.Davis,"Fred Davis, TE","Fred Davis, TE, WAS"
2013,Fred Jackson,BUF,RB,Fred Jackson,00-0024204,F.Jackson,"Fred Jackson, RB","Fred Jackson, RB, BUF"
2013,Garrett Celek,SF,TE,Garrett Celek,00-0028903,G.Celek,"Garrett Celek, TE","Garrett Celek, TE, SF"
2013,Garrett Graham,HOU,TE,Garrett Graham,00-0027718,G.Graham,"Garrett Graham, TE","Garrett Graham, TE, HOU"
2013,Gary Barnidge,CLE,TE,Gary Barnidge,00-0026281,G.Barnidge,"Gary Barnidge, TE","Gary Barnidge, TE, CLE"
2013,Gavin Escobar,DAL,TE,Gavin Escobar,00-0030544,G.Escobar,"Gavin Escobar, TE","Gavin Escobar, TE, DAL"
2013,Geno Smith,NYJ,QB,Geno Smith,00-0030565,G.Smith,"Geno Smith, QB","Geno Smith, QB, NYJ"
2013,Giovani Bernard,CIN,RB,Giovani Bernard,00-0030456,G.Bernard,"Giovani Bernard, RB","Giovani Bernard, RB, CIN"
2013,Golden Tate,SEA,WR,Golden Tate,00-0027891,G.Tate,"Golden Tate, WR","Golden Tate, WR, SEA"
2013,Greg Jenkins,OAK,WR,Greg Jenkins,00-0030370,G.Jenkins,"Greg Jenkins, WR","Greg Jenkins, WR, OAK"
2013,Greg Jennings,MIN,WR,Greg Jennings,00-0024267,G.Jennings,"Greg Jennings, WR","Greg Jennings, WR, MIN"
2013,Greg Jones,HOU,FB,Greg Jones,00-0022897,G.Jones,"Greg Jones, FB","Greg Jones, FB, HOU"
2013,Greg Little,CLE,WR,Greg Little,00-0027997,G.Little,"Greg Little, WR","Greg Little, WR, CLE"
2013,Greg Olsen,CAR,TE,Greg Olsen,00-0025418,G.Olsen,"Greg Olsen, TE","Greg Olsen, TE, CAR"
2013,Greg Salas,NYJ,WR,Greg Salas,00-0028050,G.Salas,"Greg Salas, WR","Greg Salas, WR, NYJ"
2013,Griff Whalen,IND,WR,Griff Whalen,00-0029033,G.Whalen,"Griff Whalen, WR","Griff Whalen, WR, IND"
2013,Hakeem Nicks,NYG,WR,Hakeem Nicks,00-0027005,H.Nicks,"Hakeem Nicks, WR","Hakeem Nicks, WR, NYG"
2013,Harry Douglas,ATL,WR,Harry Douglas,00-0026224,H.Douglas,"Harry Douglas, WR","Harry Douglas, WR, ATL"
2013,Heath Miller,PIT,TE,Heath Miller,00-0023465,H.Miller,"Heath Miller, TE","Heath Miller, TE, PIT"
2013,Isaac Redman,PIT,RB,Isaac Redman,00-0026566,I.Redman,"Isaac Redman, RB","Isaac Redman, RB, PIT"
2013,Jack Doyle,IND,TE,Jack Doyle,00-0030181,J.Doyle,"Jack Doyle, TE","Jack Doyle, TE, IND"
2013,Jackie Battle,TEN,RB,Jackie Battle,00-0025701,J.Battle,"Jackie Battle, RB","Jackie Battle, RB, TEN"
2013,Jacob Tamme,DEN,TE,Jacob Tamme,00-0026267,J.Tamme,"Jacob Tamme, TE","Jacob Tamme, TE, DEN"
2013,Jacoby Ford,OAK,WR,Jacoby Ford,00-0027709,J.Ford,"Jacoby Ford, WR","Jacoby Ford, WR, OAK"
2013,Jacoby Jones,BAL,WR,Jacoby Jones,00-0025460,J.Jones,"Jacoby Jones, WR","Jacoby Jones, WR, BAL"
2013,Jacquizz Rodgers,ATL,RB,Jacquizz Rodgers,00-0028083,J.Rodgers,"Jacquizz Rodgers, RB","Jacquizz Rodgers, RB, ATL"
2013,Jake Ballard,ARI,TE,Jake Ballard,00-0027259,J.Ballard,"Jake Ballard, TE","Jake Ballard, TE, ARI"
2013,Jake Locker,TEN,QB,Jake Locker,00-0027946,J.Locker,"Jake Locker, QB","Jake Locker, QB, TEN"
2013,Jamaal Charles,KC,RB,Jamaal Charles,00-0026213,J.Charles,"Jamaal Charles, RB","Jamaal Charles, RB, KC"
2013,James Casey,PHI,TE,James Casey,00-0027109,J.Casey,"James Casey, TE","James Casey, TE, PHI"
2013,James Develin,NE,FB,James Develin,00-0027925,J.Develin,"James Develin, FB","James Develin, FB, NE"
2013,James Hanna,DAL,TE,James Hanna,00-0029634,J.Hanna,"James Hanna, TE","James Hanna, TE, DAL"
2013,James Jones,GB,WR,James Jones,00-0025465,J.Jones,"James Jones, WR","James Jones, WR, GB"
2013,James Starks,GB,RB,James Starks,00-0027791,J.Starks,"James Starks, RB","James Starks, RB, GB"
2013,Jamize Olawale,OAK,RB,Jamize Olawale,00-0029492,J.Olawale,"Jamize Olawale, RB","Jamize Olawale, RB, OAK"
2013,Jarius Wright,MIN,WR,Jarius Wright,00-0029572,J.Wright,"Jarius Wright, WR","Jarius Wright, WR, MIN"
2013,Jaron Brown,ARI,WR,Jaron Brown,00-0030300,J.Brown,"Jaron Brown, WR","Jaron Brown, WR, ARI"
2013,Jarrett Boykin,GB,WR,Jarrett Boykin,00-0029051,J.Boykin,"Jarrett Boykin, WR","Jarrett Boykin, WR, GB"
2013,Jason Avant,PHI,WR,Jason Avant,00-0024324,J.Avant,"Jason Avant, WR","Jason Avant, WR, PHI"
2013,Jason Campbell,CLE,QB,Jason Campbell,00-0023460,J.Campbell,"Jason Campbell, QB","Jason Campbell, QB, CLE"
2013,Jason Snelling,ATL,FB,Jason Snelling,00-0025631,J.Snelling,"Jason Snelling, FB","Jason Snelling, FB, ATL"
2013,Jason Witten,DAL,TE,Jason Witten,00-0022127,J.Witten,"Jason Witten, TE","Jason Witten, TE, DAL"
2013,Jay Cutler,CHI,QB,Jay Cutler,00-0024226,J.Cutler,"Jay Cutler, QB","Jay Cutler, QB, CHI"
2013,Jed Collins,NO,FB,Jed Collins,00-0026072,J.Collins,"Jed Collins, FB","Jed Collins, FB, NO"
2013,Jeff Cumberland,NYJ,TE,Jeff Cumberland,00-0027321,J.Cumberland,"Jeff Cumberland, TE","Jeff Cumberland, TE, NYJ"
2013,Jeff Demps,TB,RB,Jeff Demps,00-0029722,J.Demps,"Jeff Demps, RB","Jeff Demps, RB, TB"
2013,Jeff Maehl,PHI,WR,Jeff Maehl,00-0028543,J.Maehl,"Jeff Maehl, WR","Jeff Maehl, WR, PHI"
2013,Jeff Tuel,BUF,QB,Jeff Tuel,00-0030024,J.Tuel,"Jeff Tuel, QB","Jeff Tuel, QB, BUF"
2013,Jeremy Kerley,NYJ,WR,Jeremy Kerley,00-0028091,J.Kerley,"Jeremy Kerley, WR","Jeremy Kerley, WR, NYJ"
2013,Jeremy Ross,DET,WR,Jeremy Ross,00-0028249,J.Ross,"Jeremy Ross, WR","Jeremy Ross, WR, DET"
2013,Jeremy Stewart,OAK,FB,Jeremy Stewart,00-0029441,J.Stewart,"Jeremy Stewart, FB","Jeremy Stewart, FB, OAK"
2013,Jermaine Gresham,CIN,TE,Jermaine Gresham,00-0027873,J.Gresham,"Jermaine Gresham, TE","Jermaine Gresham, TE, CIN"
2013,Jermaine Kearse,SEA,WR,Jermaine Kearse,00-0029159,J.Kearse,"Jermaine Kearse, WR","Jermaine Kearse, WR, SEA"
2013,Jermichael Finley,GB,TE,Jermichael Finley,00-0026231,J.Finley,"Jermichael Finley, TE","Jermichael Finley, TE, GB"
2013,Jerome Simpson,MIN,WR,Jerome Simpson,00-0026186,J.Simpson,"Jerome Simpson, WR","Jerome Simpson, WR, MIN"
2013,Jeron Mastrud,OAK,TE,Jeron Mastrud,00-0027445,J.Mastrud,"Jeron Mastrud, TE","Jeron Mastrud, TE, OAK"
2013,Jerrel Jernigan,NYG,WR,Jerrel Jernigan,00-0028021,J.Jernigan,"Jerrel Jernigan, WR","Jerrel Jernigan, WR, NYG"
2013,Jerricho Cotchery,PIT,WR,Jerricho Cotchery,00-0022811,J.Cotchery,"Jerricho Cotchery, WR","Jerricho Cotchery, WR, PIT"
2013,Jim Dray,ARI,TE,Jim Dray,00-0027825,J.Dray,"Jim Dray, TE","Jim Dray, TE, ARI"
2013,Jimmy Graham,NO,TE,Jimmy Graham,00-0027696,J.Graham,"Jimmy Graham, TE","Jimmy Graham, TE, NO"
2013,Joe Anderson,CHI,WR,Joe Anderson,00-0029494,J.Anderson,"Joe Anderson, WR","Joe Anderson, WR, CHI"
2013,Joe Flacco,BAL,QB,Joe Flacco,00-0026158,J.Flacco,"Joe Flacco, QB","Joe Flacco, QB, BAL"
2013,Joe Webb,MIN,WR,Joe Webb,00-0027796,J.Webb,"Joe Webb, WR","Joe Webb, WR, MIN"
2013,Joel Dreessen,DEN,TE,Joel Dreessen,00-0023630,J.Dreessen,"Joel Dreessen, TE","Joel Dreessen, TE, DEN"
2013,John Carlson,MIN,TE,John Carlson,00-0026178,J.Carlson,"John Carlson, TE","John Carlson, TE, MIN"
2013,John Kuhn,GB,FB,John Kuhn,00-0022999,J.Kuhn,"John Kuhn, FB","John Kuhn, FB, GB"
2013,Johnathan Franklin,GB,RB,Johnathan Franklin,00-0030078,J.Franklin,"Johnathan Franklin, RB","Johnathan Franklin, RB, GB"
2013,Joique Bell,DET,RB,Joique Bell,00-0027218,J.Bell,"Joique Bell, RB","Joique Bell, RB, DET"
2013,Jon Baldwin,SF,WR,Jon Baldwin,00-0027964,J.Baldwin,"Jon Baldwin, WR","Jon Baldwin, WR, SF"
2013,Jonathan Dwyer,PIT,RB,Jonathan Dwyer,00-0027786,J.Dwyer,"Jonathan Dwyer, RB","Jonathan Dwyer, RB, PIT"
2013,Jonathan Grimes,HOU,RB,Jonathan Grimes,00-0029510,J.Grimes,"Jonathan Grimes, RB","Jonathan Grimes, RB, HOU"
2013,Jonathan Stewart,CAR,RB,Jonathan Stewart,00-0026153,J.Stewart,"Jonathan Stewart, RB","Jonathan Stewart, RB, CAR"
2013,Jordan Cameron,CLE,TE,Jordan Cameron,00-0028040,J.Cameron,"Jordan Cameron, TE","Jordan Cameron, TE, CLE"
2013,Jordan Reed,WAS,TE,Jordan Reed,00-0030472,J.Reed,"Jordan Reed, TE","Jordan Reed, TE, WAS"
2013,Jordy Nelson,GB,WR,Jordy Nelson,00-0026176,J.Nelson,"Jordy Nelson, WR","Jordy Nelson, WR, GB"
2013,Joseph Fauria,DET,TE,Joseph Fauria,00-0029883,J.Fauria,"Joseph Fauria, TE","Joseph Fauria, TE, DET"
2013,Joseph Randle,DAL,RB,Joseph Randle,00-0030388,J.Randle,"Joseph Randle, RB","Joseph Randle, RB, DAL"
2013,Josh Boyce,NE,WR,Josh Boyce,00-0030474,J.Boyce,"Josh Boyce, WR","Josh Boyce, WR, NE"
2013,Josh Cooper,CLE,WR,Josh Cooper,00-0028930,J.Cooper,"Josh Cooper, WR","Josh Cooper, WR, CLE"
2013,Josh Cribbs,NYJ,WR,Josh Cribbs,00-0023176,J.Cribbs,"Josh Cribbs, WR","Josh Cribbs, WR, NYJ"
2013,Josh Freeman,MIN,QB,Josh Freeman,00-0026993,J.Freeman,"Josh Freeman, QB","Josh Freeman, QB, MIN"
2013,Josh Gordon,CLE,WR,Josh Gordon,00-0029664,J.Gordon,"Josh Gordon, WR","Josh Gordon, WR, CLE"
2013,Josh Hill,NO,TE,Josh Hill,00-0030216,J.Hill,"Josh Hill, TE","Josh Hill, TE, NO"
2013,Josh McCown,CHI,QB,Josh McCown,00-0021206,J.McCown,"Josh McCown, QB","Josh McCown, QB, CHI"
2013,Josh Morgan,WAS,WR,Josh Morgan,00-0026314,J.Morgan,"Josh Morgan, WR","Josh Morgan, WR, WAS"
2013,Josh Vaughan,ATL,RB,Josh Vaughan,00-0026644,J.Vaughan,"Josh Vaughan, RB","Josh Vaughan, RB, ATL"
2013,Julian Edelman,NE,WR,Julian Edelman,00-0027150,J.Edelman,"Julian Edelman, WR","Julian Edelman, WR, NE"
2013,Julian Talley,NYG,WR,Julian Talley,00-0029367,J.Talley,"Julian Talley, WR","Julian Talley, WR, NYG"
2013,Julio Jones,ATL,WR,Julio Jones,00-0027944,J.Jones,"Julio Jones, WR","Julio Jones, WR, ATL"
2013,Julius Thomas,DEN,TE,Julius Thomas,00-0028067,J.Thomas,"Julius Thomas, TE","Julius Thomas, TE, DEN"
2013,Junior Hemingway,KC,WR,Junior Hemingway,00-0029311,J.Hemingway,"Junior Hemingway, WR","Junior Hemingway, WR, KC"
2013,Juron Criner,OAK,WR,Juron Criner,00-0029702,J.Criner,"Juron Criner, WR","Juron Criner, WR, OAK"
2013,Justin Hunter,TEN,WR,Justin Hunter,00-0030521,J.Hunter,"Justin Hunter, WR","Justin Hunter, WR, TEN"
2013,Kassim Osgood,SF,WR,Kassim Osgood,00-0021570,K.Osgood,"Kassim Osgood, WR","Kassim Osgood, WR, SF"
2013,Kellen Davis,SEA,TE,Kellen Davis,00-0026298,K.Davis,"Kellen Davis, TE","Kellen Davis, TE, SEA"
2013,Kellen Winslow,NYJ,TE,Kellen Winslow,00-0022922,K.Winslow,"Kellen Winslow, TE","Kellen Winslow, TE, NYJ"
2013,Kenbrell Thompkins,NE,WR,Kenbrell Thompkins,00-0030000,K.Thompkins,"Kenbrell Thompkins, WR","Kenbrell Thompkins, WR, NE"
2013,Kendall Hunter,SF,RB,Kendall Hunter,00-0028053,K.Hunter,"Kendall Hunter, RB","Kendall Hunter, RB, SF"
2013,Kendall Wright,TEN,WR,Kendall Wright,00-0029708,K.Wright,"Kendall Wright, WR","Kendall Wright, WR, TEN"
2013,Kenjon Barner,CAR,RB,Kenjon Barner,00-0030465,K.Barner,"Kenjon Barner, RB","Kenjon Barner, RB, CAR"
2013,Kenny Britt,TEN,WR,Kenny Britt,00-0027006,K.Britt,"Kenny Britt, WR","Kenny Britt, WR, TEN"
2013,Kenny Stills,NO,WR,Kenny Stills,00-0030085,K.Stills,"Kenny Stills, WR","Kenny Stills, WR, NO"
2013,Keshawn Martin,HOU,WR,Keshawn Martin,00-0029415,K.Martin,"Keshawn Martin, WR","Keshawn Martin, WR, HOU"
2013,Kevin Cone,ATL,WR,Kevin Cone,00-0028792,K.Cone,"Kevin Cone, WR","Kevin Cone, WR, ATL"
2013,Kevin Ogletree,DET,WR,Kevin Ogletree,00-0026780,K.Ogletree,"Kevin Ogletree, WR","Kevin Ogletree, WR, DET"
